1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,1,1
-2.3,1,1
-2.1,0,0
-1.9,2,1.41421
-1.7,2,1.41421
-1.5,1,1
-1.3,0,0
-1.1,2,1.41421
-0.9,0,0
-0.7,1,1
-0.5,0,0
-0.3,2,1.41421
-0.1,1,1
0.1,0,0
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,0,0
-1.9,0,0
-1.7,0,0
-1.5,0,0
-1.3,0,0
-1.1,0,0
-0.9,0,0
-0.7,1,1
-0.5,0,0
-0.3,0,0
-0.1,0,0
0.1,1,1
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,2,1.41421
-2.3,1,1
-2.1,0,0
-1.9,2,1.41421
-1.7,2,1.41421
-1.5,1,1
-1.3,1,1
-1.1,1,1
-0.9,5,2.23607
-0.7,0,0
-0.5,3,1.73205
-0.3,0,0
-0.1,2,1.41421
0.1,1,1
0.3,0,0
0.5,0,0
0.7,1,1
0.9,0,0
1.1,0,0
1.3,1,1
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,1,1
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,0,0
-1.9,0,0
-1.7,0,0
-1.5,0,0
-1.3,0,0
-1.1,1,1
-0.9,0,0
-0.7,0,0
-0.5,0,0
-0.3,0,0
-0.1,0,0
0.1,0,0
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,1,1
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,1,1
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,1,1
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,2,1.41421
-1.9,0,0
-1.7,1,1
-1.5,2,1.41421
-1.3,1,1
-1.1,2,1.41421
-0.9,1,1
-0.7,0,0
-0.5,0,0
-0.3,1,1
-0.1,0,0
0.1,2,1.41421
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,1,1
1.5,1,1
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,0,0
-1.9,0,0
-1.7,0,0
-1.5,0,0
-1.3,0,0
-1.1,0,0
-0.9,1,1
-0.7,0,0
-0.5,0,0
-0.3,0,0
-0.1,1,1
0.1,1,1
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,1,1
-1.9,1,1
-1.7,0,0
-1.5,1,1
-1.3,1,1
-1.1,1,1
-0.9,1,1
-0.7,1,1
-0.5,0,0
-0.3,1,1
-0.1,1,1
0.1,0,0
0.3,1,1
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,2,1.41421
2.1,0,0
2.3,0,0
2.5,0,0
2.7,1,1
2.9,0,0
3.1,1,1
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,0,0
-1.9,0,0
-1.7,0,0
-1.5,0,0
-1.3,0,0
-1.1,0,0
-0.9,0,0
-0.7,0,0
-0.5,0,0
-0.3,0,0
-0.1,0,0
0.1,0,0
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,0,0
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,1,1
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,1,1
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,1,1
-1.9,0,0
-1.7,0,0
-1.5,1,1
-1.3,2,1.41421
-1.1,1,1
-0.9,1,1
-0.7,4,2
-0.5,0,0
-0.3,1,1
-0.1,0,0
0.1,1,1
0.3,2,1.41421
0.5,0,0
0.7,0,0
0.9,1,1
1.1,2,1.41421
1.3,1,1
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
80,-8,8
-7.9,0,0
-7.7,0,0
-7.5,0,0
-7.3,0,0
-7.1,0,0
-6.9,0,0
-6.7,0,0
-6.5,0,0
-6.3,0,0
-6.1,0,0
-5.9,0,0
-5.7,0,0
-5.5,0,0
-5.3,0,0
-5.1,0,0
-4.9,0,0
-4.7,0,0
-4.5,0,0
-4.3,0,0
-4.1,0,0
-3.9,0,0
-3.7,0,0
-3.5,0,0
-3.3,0,0
-3.1,0,0
-2.9,0,0
-2.7,0,0
-2.5,0,0
-2.3,0,0
-2.1,0,0
-1.9,0,0
-1.7,0,0
-1.5,1,1
-1.3,0,0
-1.1,0,0
-0.9,0,0
-0.7,0,0
-0.5,0,0
-0.3,0,0
-0.1,0,0
0.1,1,1
0.3,0,0
0.5,0,0
0.7,0,0
0.9,0,0
1.1,1,1
1.3,0,0
1.5,0,0
1.7,0,0
1.9,0,0
2.1,0,0
2.3,0,0
2.5,0,0
2.7,1,1
2.9,0,0
3.1,1,1
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
4.1,0,0
4.3,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.5,0,0
7.7,0,0
7.9,0,0
0,0
